chr	start	end	A	C	E
7	43500001	44000000	2.0	6.0	6.0
7	44500001	45000000	2.0	6.0	6.0
7	45000001	45500000	2.0	6.0	6.0
7	46000001	46500000	2.0	6.0	6.0
7	46500001	47000000	2.0	6.0	6.0
7	47000001	47500000	2.0	6.0	6.0
7	47500001	48000000	2.0	6.0	6.0
7	48000001	48500000	2.0	6.0	6.0
7	48500001	49000000	2.0	6.0	6.0
7	49000001	49500000	2.0	6.0	6.0
7	50500001	51000000	2.0	6.0	6.0
7	51000001	51500000	2.0	6.0	6.0
7	52000001	52500000	2.0	6.0	6.0
7	52500001	53000000	2.0	6.0	6.0
7	53000001	53500000	2.0	6.0	6.0
7	53500001	54000000	2.0	6.0	6.0
7	54000001	54500000	2.0	6.0	6.0
7	54500001	55000000	2.0	6.0	6.0
7	55000001	55500000	2.0	6.0	6.0
7	55500001	56000000	2.0	6.0	6.0
7	57500001	58000000	2.0	6.0	5.0
7	62000001	62500000	2.0	6.0	5.0
7	63500001	64000000	2.0	6.0	5.0
7	64000001	64500000	2.0	6.0	5.0
7	66000001	66500000	2.0	6.0	6.0
7	66500001	67000000	2.0	6.0	6.0
7	67000001	67500000	2.0	6.0	6.0
7	67500001	68000000	2.0	6.0	6.0
7	68000001	68500000	2.0	6.0	6.0
7	68500001	69000000	2.0	6.0	6.0
7	69000001	69500000	2.0	6.0	6.0
7	70000001	70500000	2.0	6.0	6.0
7	70500001	71000000	2.0	6.0	6.0
7	71000001	71500000	2.0	6.0	6.0
7	71500001	72000000	2.0	6.0	6.0
7	73000001	73500000	2.0	6.0	6.0
7	73500001	74000000	2.0	6.0	6.0
7	75500001	76000000	2.0	6.0	6.0
7	77000001	77500000	2.0	6.0	6.0
7	77500001	78000000	2.0	6.0	6.0
7	78000001	78500000	2.0	6.0	6.0
7	78500001	79000000	2.0	6.0	6.0
7	79000001	79500000	2.0	6.0	6.0
7	79500001	80000000	2.0	6.0	6.0
7	80000001	80500000	2.0	6.0	6.0
7	80500001	81000000	2.0	6.0	6.0
7	81000001	81500000	2.0	6.0	6.0
7	81500001	82000000	2.0	6.0	6.0
7	82000001	82500000	2.0	6.0	6.0
7	82500001	83000000	2.0	6.0	6.0
7	83000001	83500000	2.0	6.0	6.0
7	84000001	84500000	2.0	6.0	6.0
7	84500001	85000000	2.0	6.0	6.0
7	85000001	85500000	2.0	6.0	6.0
7	86000001	86500000	2.0	6.0	6.0
7	87000001	87500000	2.0	6.0	6.0
7	87500001	88000000	2.0	6.0	6.0
7	88000001	88500000	2.0	6.0	6.0
7	88500001	89000000	2.0	6.0	6.0
7	89000001	89500000	2.0	6.0	6.0
7	89500001	90000000	2.0	6.0	6.0
7	90000001	90500000	2.0	6.0	6.0
7	90500001	91000000	2.0	6.0	6.0
7	91500001	92000000	2.0	6.0	6.0
7	92000001	92500000	2.0	6.0	6.0
7	92500001	93000000	2.0	6.0	6.0
7	93500001	94000000	2.0	6.0	6.0
7	94000001	94500000	2.0	6.0	6.0
7	94500001	95000000	2.0	6.0	6.0
7	95000001	95500000	2.0	6.0	6.0
7	95500001	96000000	2.0	6.0	6.0
7	96500001	97000000	2.0	6.0	6.0
7	97500001	98000000	2.0	6.0	6.0
7	98000001	98500000	2.0	6.0	6.0
7	98500001	99000000	2.0	6.0	6.0
7	100000001	100500000	2.0	6.0	6.0
7	101000001	101500000	2.0	6.0	6.0
7	101500001	102000000	2.0	6.0	6.0
7	103000001	103500000	2.0	6.0	6.0
7	103500001	104000000	2.0	6.0	6.0
7	104500001	105000000	2.0	6.0	6.0
7	105000001	105500000	2.0	6.0	6.0
7	105500001	106000000	2.0	6.0	6.0
7	106000001	106500000	2.0	6.0	6.0
7	106500001	107000000	2.0	6.0	6.0
7	107000001	107500000	2.0	6.0	6.0
7	107500001	108000000	2.0	6.0	6.0
7	108000001	108500000	2.0	6.0	6.0
7	108500001	109000000	2.0	6.0	6.0
7	109000001	109500000	2.0	6.0	6.0
7	111000001	111500000	2.0	6.0	6.0
7	111500001	112000000	2.0	6.0	6.0
7	112000001	112500000	2.0	6.0	6.0
7	113500001	114000000	2.0	6.0	6.0
7	114000001	114500000	2.0	6.0	6.0
7	114500001	115000000	2.0	6.0	6.0
7	115000001	115500000	2.0	6.0	6.0
7	115500001	116000000	2.0	6.0	6.0
7	116500001	117000000	2.0	6.0	6.0
7	117000001	117500000	2.0	6.0	6.0
7	117500001	118000000	2.0	6.0	6.0
7	118000001	118500000	2.0	6.0	6.0
7	118500001	119000000	2.0	6.0	6.0
7	119000001	119500000	2.0	6.0	6.0
7	119500001	120000000	2.0	6.0	6.0
7	120000001	120500000	2.0	6.0	6.0
7	120500001	121000000	2.0	6.0	6.0
7	121000001	121500000	2.0	6.0	6.0
7	121500001	122000000	2.0	6.0	6.0
7	122000001	122500000	2.0	6.0	6.0
7	122500001	123000000	2.0	6.0	6.0
7	123000001	123500000	2.0	6.0	6.0
7	123500001	124000000	2.0	6.0	6.0
7	124000001	124500000	2.0	6.0	6.0
7	124500001	125000000	2.0	6.0	6.0
7	125000001	125500000	2.0	6.0	6.0
7	125500001	126000000	2.0	6.0	6.0
7	126000001	126500000	2.0	6.0	6.0
7	126500001	127000000	2.0	6.0	6.0
7	127000001	127500000	2.0	6.0	6.0
7	127500001	128000000	2.0	6.0	6.0
7	128500001	129000000	2.0	6.0	6.0
7	129000001	129500000	2.0	6.0	6.0
7	129500001	130000000	2.0	6.0	6.0
7	130500001	131000000	2.0	6.0	6.0
7	131000001	131500000	2.0	6.0	6.0
7	131500001	132000000	2.0	6.0	6.0
7	132000001	132500000	2.0	6.0	6.0
7	132500001	133000000	2.0	6.0	6.0
7	133000001	133500000	2.0	6.0	6.0
7	133500001	134000000	2.0	6.0	6.0
7	134000001	134500000	2.0	6.0	6.0
7	134500001	135000000	2.0	6.0	6.0
7	135000001	135500000	2.0	6.0	6.0
7	135500001	136000000	2.0	6.0	6.0
7	137000001	137500000	2.0	6.0	6.0
7	137500001	138000000	2.0	6.0	6.0
7	138000001	138500000	2.0	6.0	6.0
7	138500001	139000000	2.0	6.0	6.0
7	139500001	140000000	2.0	6.0	6.0
7	140000001	140500000	2.0	6.0	6.0
7	141000001	141500000	2.0	6.0	6.0
7	142500001	143000000	2.0	6.0	6.0
7	144000001	144500000	2.0	6.0	6.0
7	144500001	145000000	2.0	6.0	6.0
7	145000001	145500000	2.0	6.0	6.0
7	145500001	146000000	2.0	6.0	6.0
7	146000001	146500000	2.0	6.0	6.0
7	147000001	147500000	2.0	6.0	6.0
7	148000001	148500000	2.0	6.0	6.0
7	148500001	149000000	2.0	6.0	6.0
7	149000001	149500000	2.0	6.0	6.0
7	149500001	150000000	2.0	6.0	6.0
7	150000001	150500000	2.0	6.0	6.0
7	150500001	151000000	2.0	6.0	6.0
7	151000001	151500000	2.0	6.0	6.0
7	151500001	152000000	2.0	6.0	6.0
7	152000001	152500000	2.0	6.0	6.0
7	152500001	153000000	2.0	6.0	6.0
7	153000001	153500000	2.0	6.0	6.0
7	153500001	154000000	2.0	6.0	6.0
7	154500001	155000000	2.0	6.0	6.0
7	155000001	155500000	2.0	6.0	6.0
7	155500001	156000000	2.0	6.0	6.0
7	156000001	156500000	2.0	6.0	6.0
7	156500001	157000000	2.0	6.0	6.0
7	157000001	157500000	2.0	6.0	6.0
7	157500001	158000000	2.0	6.0	6.0
7	158500001	159000000	2.0	6.0	6.0
8	2000001	2500000	2.0	2.0	2.0
8	2500001	3000000	2.0	2.0	2.0
8	3000001	3500000	2.0	2.0	2.0
8	3500001	4000000	2.0	2.0	2.0
8	4000001	4500000	2.0	2.0	2.0
8	4500001	5000000	2.0	2.0	2.0
8	5000001	5500000	2.0	2.0	2.0
8	5500001	6000000	2.0	2.0	2.0
8	6000001	6500000	2.0	2.0	2.0
8	8000001	8500000	2.0	2.0	2.0
8	8500001	9000000	2.0	2.0	2.0
8	9000001	9500000	2.0	2.0	2.0
8	9500001	10000000	2.0	2.0	2.0
8	10000001	10500000	2.0	2.0	2.0
8	10500001	11000000	2.0	2.0	2.0
8	11000001	11500000	2.0	2.0	2.0
8	12500001	13000000	2.0	2.0	2.0
8	13000001	13500000	2.0	2.0	2.0
8	13500001	14000000	2.0	2.0	2.0
8	14000001	14500000	2.0	2.0	2.0
8	14500001	15000000	2.0	2.0	2.0
8	15500001	16000000	2.0	2.0	2.0
8	16000001	16500000	2.0	2.0	2.0
8	17000001	17500000	2.0	2.0	2.0
8	17500001	18000000	2.0	2.0	2.0
8	18000001	18500000	2.0	2.0	2.0
8	18500001	19000000	2.0	2.0	2.0
8	19000001	19500000	2.0	2.0	2.0
8	19500001	20000000	2.0	2.0	2.0
8	20000001	20500000	2.0	2.0	2.0
8	20500001	21000000	2.0	2.0	2.0
8	21000001	21500000	2.0	2.0	2.0
8	22000001	22500000	2.0	2.0	2.0
8	22500001	23000000	2.0	2.0	2.0
8	23000001	23500000	2.0	2.0	2.0
8	23500001	24000000	2.0	2.0	2.0
8	24000001	24500000	2.0	2.0	2.0
8	24500001	25000000	2.0	2.0	2.0
8	25000001	25500000	2.0	2.0	2.0
8	25500001	26000000	2.0	2.0	2.0
8	26000001	26500000	2.0	2.0	2.0
8	27000001	27500000	2.0	2.0	2.0
8	27500001	28000000	2.0	2.0	2.0
8	28000001	28500000	2.0	2.0	2.0
8	28500001	29000000	2.0	2.0	2.0
8	29000001	29500000	2.0	2.0	2.0
8	29500001	30000000	2.0	2.0	2.0
8	30000001	30500000	2.0	2.0	2.0
8	30500001	31000000	2.0	2.0	2.0
8	31000001	31500000	2.0	2.0	2.0
8	31500001	32000000	2.0	2.0	2.0
8	32000001	32500000	2.0	2.0	2.0
8	32500001	33000000	2.0	2.0	2.0
8	33000001	33500000	2.0	2.0	2.0
8	33500001	34000000	2.0	2.0	2.0
8	34000001	34500000	2.0	2.0	2.0
8	34500001	35000000	2.0	2.0	2.0
8	35500001	36000000	2.0	2.0	2.0
8	36500001	37000000	2.0	2.0	2.0
8	37000001	37500000	2.0	2.0	2.0
8	37500001	38000000	2.0	2.0	2.0
8	38000001	38500000	2.0	2.0	2.0
8	38500001	39000000	2.0	2.0	2.0
8	39000001	39500000	2.0	2.0	2.0
8	39500001	40000000	2.0	2.0	2.0
8	40500001	41000000	2.0	2.0	2.0
8	41000001	41500000	2.0	2.0	2.0
8	41500001	42000000	2.0	2.0	2.0
8	42000001	42500000	2.0	2.0	2.0
8	42500001	43000000	2.0	4.0	4.0
8	47000001	47500000	2.0	4.0	4.0
8	48500001	49000000	2.0	4.0	4.0
8	49000001	49500000	2.0	4.0	4.0
8	49500001	50000000	2.0	4.0	4.0
8	50000001	50500000	2.0	4.0	4.0
8	50500001	51000000	2.0	4.0	4.0
8	51000001	51500000	2.0	4.0	4.0
8	51500001	52000000	2.0	4.0	4.0
8	52000001	52500000	2.0	4.0	4.0
8	52500001	53000000	2.0	4.0	4.0
8	53000001	53500000	2.0	4.0	4.0
8	53500001	54000000	2.0	4.0	4.0
8	54000001	54500000	2.0	4.0	4.0
8	55000001	55500000	2.0	4.0	4.0
8	55500001	56000000	2.0	4.0	4.0
8	56000001	56500000	2.0	4.0	4.0
8	56500001	57000000	2.0	4.0	4.0
8	57000001	57500000	2.0	4.0	4.0
8	57500001	58000000	2.0	4.0	4.0
8	58000001	58500000	2.0	4.0	4.0
8	58500001	59000000	2.0	4.0	4.0
8	59000001	59500000	2.0	4.0	4.0
8	60000001	60500000	2.0	6.0	6.0
8	60500001	61000000	2.0	6.0	6.0
8	61000001	61500000	2.0	6.0	6.0
8	61500001	62000000	2.0	6.0	6.0
8	62000001	62500000	2.0	6.0	6.0
8	62500001	63000000	2.0	6.0	6.0
8	63000001	63500000	2.0	6.0	6.0
8	63500001	64000000	2.0	6.0	6.0
8	64000001	64500000	2.0	6.0	6.0
8	65000001	65500000	2.0	6.0	6.0
8	65500001	66000000	2.0	6.0	6.0
8	66000001	66500000	2.0	6.0	6.0
8	66500001	67000000	2.0	6.0	6.0
8	67000001	67500000	2.0	6.0	6.0
8	67500001	68000000	2.0	6.0	6.0
8	68000001	68500000	2.0	6.0	6.0
8	68500001	69000000	2.0	6.0	6.0
8	69500001	70000000	2.0	6.0	6.0
8	70000001	70500000	2.0	6.0	6.0
8	70500001	71000000	2.0	6.0	6.0
8	71000001	71500000	2.0	6.0	6.0
8	72000001	72500000	2.0	6.0	6.0
8	72500001	73000000	2.0	6.0	6.0
8	74000001	74500000	2.0	6.0	6.0
8	74500001	75000000	2.0	6.0	6.0
8	75000001	75500000	2.0	6.0	6.0
8	76500001	77000000	2.0	6.0	6.0
8	77000001	77500000	2.0	6.0	6.0
8	77500001	78000000	2.0	6.0	6.0
8	78000001	78500000	2.0	6.0	6.0
8	78500001	79000000	2.0	6.0	6.0
8	79000001	79500000	2.0	6.0	6.0
8	79500001	80000000	2.0	6.0	6.0
8	80000001	80500000	2.0	6.0	6.0
8	80500001	81000000	2.0	6.0	6.0
8	81000001	81500000	2.0	6.0	6.0
8	81500001	82000000	2.0	6.0	6.0
8	82000001	82500000	2.0	6.0	6.0
8	82500001	83000000	2.0	6.0	6.0
8	83000001	83500000	2.0	6.0	6.0
8	83500001	84000000	2.0	6.0	6.0
8	84000001	84500000	2.0	6.0	6.0
8	84500001	85000000	2.0	6.0	6.0
8	86000001	86500000	2.0	6.0	6.0
8	87000001	87500000	2.0	6.0	6.0
8	87500001	88000000	2.0	6.0	6.0
8	88500001	89000000	2.0	6.0	6.0
8	90000001	90500000	2.0	6.0	6.0
8	91000001	91500000	2.0	6.0	6.0
8	91500001	92000000	2.0	6.0	6.0
8	92000001	92500000	2.0	6.0	6.0
8	93000001	93500000	2.0	6.0	6.0
8	93500001	94000000	2.0	6.0	6.0
8	94500001	95000000	2.0	6.0	6.0
8	95000001	95500000	2.0	6.0	6.0
8	95500001	96000000	2.0	6.0	6.0
8	96000001	96500000	2.0	6.0	6.0
8	97000001	97500000	2.0	6.0	6.0
8	97500001	98000000	2.0	6.0	6.0
8	98500001	99000000	2.0	6.0	6.0
8	99000001	99500000	2.0	6.0	6.0
8	100000001	100500000	2.0	6.0	6.0
8	101000001	101500000	2.0	6.0	6.0
8	101500001	102000000	2.0	6.0	6.0
8	102000001	102500000	2.0	6.0	6.0
8	103000001	103500000	2.0	6.0	6.0
8	103500001	104000000	2.0	6.0	6.0
8	104000001	104500000	2.0	6.0	6.0
8	105000001	105500000	2.0	6.0	6.0
8	106000001	106500000	2.0	6.0	6.0
8	106500001	107000000	2.0	6.0	6.0
8	107000001	107500000	2.0	6.0	6.0
8	107500001	108000000	2.0	6.0	6.0
8	108000001	108500000	2.0	6.0	6.0
8	108500001	109000000	2.0	6.0	6.0
8	109000001	109500000	2.0	6.0	6.0
8	109500001	110000000	2.0	6.0	6.0
8	110000001	110500000	2.0	6.0	6.0
8	110500001	111000000	2.0	6.0	6.0
8	111000001	111500000	2.0	6.0	6.0
8	111500001	112000000	2.0	6.0	6.0
8	112000001	112500000	2.0	6.0	6.0
8	112500001	113000000	2.0	6.0	6.0
8	113000001	113500000	2.0	6.0	6.0
8	113500001	114000000	2.0	6.0	6.0
8	114000001	114500000	2.0	6.0	6.0
8	116000001	116500000	2.0	6.0	6.0
8	116500001	117000000	2.0	6.0	6.0
8	117000001	117500000	2.0	6.0	6.0
8	117500001	118000000	2.0	6.0	6.0
8	118000001	118500000	2.0	6.0	6.0
8	118500001	119000000	2.0	6.0	6.0
8	119000001	119500000	2.0	6.0	6.0
8	119500001	120000000	2.0	6.0	6.0
8	120500001	121000000	2.0	6.0	6.0
8	121000001	121500000	2.0	6.0	6.0
8	121500001	122000000	2.0	6.0	6.0
8	122500001	123000000	2.0	6.0	6.0
8	123500001	124000000	2.0	6.0	6.0
8	124000001	124500000	2.0	6.0	6.0
8	124500001	125000000	2.0	6.0	6.0
8	125000001	125500000	2.0	6.0	6.0
8	125500001	126000000	2.0	6.0	6.0
8	126000001	126500000	2.0	6.0	6.0
8	127500001	128000000	2.0	6.0	6.0
8	128500001	129000000	2.0	6.0	6.0
8	130000001	130500000	2.0	6.0	6.0
8	130500001	131000000	2.0	6.0	6.0
8	131000001	131500000	2.0	6.0	6.0
8	131500001	132000000	2.0	6.0	6.0
8	132000001	132500000	2.0	6.0	6.0
8	133000001	133500000	2.0	6.0	6.0
8	133500001	134000000	2.0	6.0	6.0
8	134000001	134500000	2.0	6.0	6.0
8	134500001	135000000	2.0	6.0	6.0
8	135500001	136000000	2.0	6.0	6.0
8	136000001	136500000	2.0	6.0	6.0
8	137500001	138000000	2.0	6.0	6.0
8	138000001	138500000	2.0	6.0	6.0
8	138500001	139000000	2.0	6.0	6.0
8	139000001	139500000	2.0	6.0	6.0
8	139500001	140000000	2.0	6.0	6.0
8	140000001	140500000	2.0	6.0	6.0
8	140500001	141000000	2.0	6.0	6.0
8	141000001	141500000	2.0	6.0	6.0
8	141500001	142000000	2.0	6.0	6.0
8	142000001	142500000	2.0	6.0	6.0
8	143000001	143500000	2.0	6.0	6.0
8	143500001	144000000	2.0	6.0	6.0
8	144000001	144500000	2.0	6.0	6.0
8	144500001	145000000	2.0	6.0	6.0
8	145500001	146000000	2.0	6.0	6.0
9	500001	1000000	2.0	4.0	4.0
9	1500001	2000000	2.0	4.0	4.0
9	2000001	2500000	2.0	4.0	4.0
9	2500001	3000000	2.0	4.0	4.0
9	3000001	3500000	2.0	4.0	4.0
9	3500001	4000000	2.0	4.0	4.0
9	4000001	4500000	2.0	4.0	4.0
9	4500001	5000000	2.0	4.0	4.0
9	5500001	6000000	2.0	4.0	4.0
9	6500001	7000000	2.0	4.0	4.0
9	7000001	7500000	2.0	4.0	4.0
9	7500001	8000000	2.0	4.0	4.0
9	8000001	8500000	2.0	4.0	4.0
9	8500001	9000000	2.0	4.0	4.0
9	9000001	9500000	2.0	4.0	4.0
9	9500001	10000000	2.0	4.0	4.0
9	10000001	10500000	2.0	4.0	4.0
9	10500001	11000000	2.0	4.0	4.0
9	11000001	11500000	2.0	4.0	4.0
9	11500001	12000000	2.0	4.0	4.0
9	12000001	12500000	2.0	4.0	4.0
9	12500001	13000000	2.0	4.0	4.0
9	13000001	13500000	2.0	4.0	4.0
9	13500001	14000000	2.0	4.0	4.0
9	14000001	14500000	2.0	4.0	4.0
9	14500001	15000000	2.0	4.0	4.0
9	15000001	15500000	2.0	4.0	4.0
9	15500001	16000000	2.0	4.0	4.0
9	16000001	16500000	2.0	4.0	4.0
9	16500001	17000000	2.0	4.0	4.0
9	17000001	17500000	2.0	4.0	4.0
9	18000001	18500000	2.0	4.0	4.0
9	18500001	19000000	2.0	4.0	4.0
9	19000001	19500000	2.0	4.0	4.0
9	20000001	20500000	1.0	4.0	4.0
9	20500001	21000000	1.0	4.0	4.0
9	21000001	21500000	1.0	4.0	4.0
9	21500001	22000000	1.0	4.0	4.0
9	22000001	22500000	1.0	4.0	4.0
9	22500001	23000000	1.0	4.0	4.0
9	23000001	23500000	1.0	4.0	4.0
9	23500001	24000000	1.0	4.0	4.0
9	24000001	24500000	2.0	4.0	4.0
9	24500001	25000000	2.0	4.0	4.0
9	25000001	25500000	2.0	4.0	4.0
9	25500001	26000000	2.0	4.0	4.0
9	26000001	26500000	2.0	4.0	4.0
9	26500001	27000000	2.0	4.0	4.0
9	27000001	27500000	2.0	4.0	4.0
9	27500001	28000000	2.0	4.0	4.0
9	28500001	29000000	2.0	4.0	4.0
9	29000001	29500000	2.0	4.0	4.0
9	29500001	30000000	2.0	4.0	4.0
9	30000001	30500000	2.0	4.0	4.0
9	30500001	31000000	2.0	4.0	4.0
9	31000001	31500000	2.0	4.0	4.0
9	31500001	32000000	2.0	4.0	4.0
9	32000001	32500000	2.0	4.0	4.0
9	32500001	33000000	2.0	4.0	4.0
9	33000001	33500000	2.0	4.0	4.0
9	33500001	34000000	2.0	4.0	4.0
9	34000001	34500000	2.0	4.0	4.0
9	35000001	35500000	2.0	4.0	4.0
9	35500001	36000000	2.0	4.0	4.0
9	36000001	36500000	2.0	4.0	4.0
9	36500001	37000000	2.0	4.0	4.0
9	37000001	37500000	2.0	4.0	4.0
9	37500001	38000000	2.0	4.0	4.0
9	38000001	38500000	2.0	4.0	4.0
9	71000001	71500000	2.0	4.0	4.0
9	71500001	72000000	2.0	4.0	4.0
9	72500001	73000000	2.0	4.0	4.0
9	73500001	74000000	2.0	4.0	4.0
9	74000001	74500000	2.0	4.0	4.0
9	74500001	75000000	2.0	4.0	4.0
9	75000001	75500000	2.0	4.0	4.0
9	75500001	76000000	2.0	4.0	4.0
9	76000001	76500000	2.0	4.0	4.0
9	76500001	77000000	2.0	4.0	4.0
9	77000001	77500000	2.0	4.0	4.0
9	77500001	78000000	2.0	4.0	4.0
9	78000001	78500000	2.0	4.0	4.0
9	78500001	79000000	2.0	4.0	4.0
9	79000001	79500000	2.0	4.0	4.0
9	79500001	80000000	2.0	4.0	4.0
9	80000001	80500000	2.0	4.0	4.0
9	80500001	81000000	2.0	4.0	4.0
9	81000001	81500000	2.0	4.0	4.0
9	81500001	82000000	2.0	4.0	4.0
9	82500001	83000000	2.0	4.0	4.0
9	83500001	84000000	2.0	4.0	4.0
9	84000001	84500000	2.0	4.0	4.0
9	85000001	85500000	2.0	4.0	4.0
9	86000001	86500000	2.0	4.0	4.0
9	86500001	87000000	2.0	4.0	4.0
9	87000001	87500000	2.0	4.0	4.0
9	87500001	88000000	2.0	4.0	4.0
9	88000001	88500000	2.0	4.0	4.0
9	89000001	89500000	2.0	4.0	4.0
9	89500001	90000000	2.0	4.0	4.0
9	90000001	90500000	2.0	4.0	4.0
9	91000001	91500000	2.0	4.0	4.0
9	91500001	92000000	2.0	4.0	4.0
9	93000001	93500000	2.0	4.0	4.0
9	93500001	94000000	2.0	4.0	4.0
9	94000001	94500000	2.0	4.0	4.0
9	95000001	95500000	2.0	4.0	4.0
9	95500001	96000000	2.0	4.0	4.0
9	96000001	96500000	2.0	4.0	4.0
9	97000001	97500000	2.0	4.0	4.0
9	97500001	98000000	2.0	4.0	4.0
9	98500001	99000000	2.0	4.0	4.0
9	99000001	99500000	2.0	4.0	4.0
9	100000001	100500000	2.0	4.0	4.0
9	100500001	101000000	2.0	4.0	4.0
9	101000001	101500000	2.0	4.0	4.0
9	101500001	102000000	2.0	4.0	4.0
9	102000001	102500000	2.0	4.0	4.0
9	102500001	103000000	2.0	4.0	4.0
9	103000001	103500000	2.0	4.0	4.0
9	104000001	104500000	2.0	4.0	4.0
9	105000001	105500000	2.0	4.0	4.0
9	105500001	106000000	2.0	4.0	4.0
9	106000001	106500000	2.0	4.0	4.0
9	106500001	107000000	2.0	4.0	4.0
9	107000001	107500000	2.0	4.0	4.0
9	107500001	108000000	2.0	4.0	4.0
9	109000001	109500000	2.0	4.0	4.0
9	109500001	110000000	2.0	4.0	4.0
9	110000001	110500000	2.0	4.0	4.0
9	110500001	111000000	2.0	4.0	4.0
9	111000001	111500000	2.0	4.0	4.0
9	111500001	112000000	2.0	4.0	4.0
9	112000001	112500000	2.0	4.0	4.0
9	112500001	113000000	2.0	4.0	4.0
9	114000001	114500000	2.0	4.0	4.0
9	114500001	115000000	2.0	4.0	4.0
9	115000001	115500000	2.0	4.0	4.0
9	116000001	116500000	2.0	4.0	4.0
9	116500001	117000000	2.0	4.0	4.0
9	117000001	117500000	2.0	4.0	4.0
9	117500001	118000000	2.0	4.0	4.0
9	118000001	118500000	2.0	4.0	4.0
9	118500001	119000000	2.0	4.0	4.0
9	119000001	119500000	2.0	4.0	4.0
9	119500001	120000000	2.0	4.0	4.0
9	120000001	120500000	2.0	4.0	4.0
9	120500001	121000000	2.0	4.0	4.0
9	121000001	121500000	2.0	4.0	4.0
9	121500001	122000000	2.0	4.0	4.0
9	122000001	122500000	2.0	4.0	4.0
9	122500001	123000000	2.0	4.0	4.0
9	123000001	123500000	2.0	4.0	4.0
9	123500001	124000000	2.0	4.0	4.0
9	124000001	124500000	2.0	4.0	4.0
9	124500001	125000000	2.0	4.0	4.0
9	125000001	125500000	2.0	4.0	4.0
9	125500001	126000000	2.0	4.0	4.0
9	126000001	126500000	2.0	4.0	4.0
9	126500001	127000000	2.0	4.0	4.0
9	127000001	127500000	2.0	4.0	4.0
9	127500001	128000000	2.0	4.0	4.0
9	128000001	128500000	2.0	4.0	4.0
9	128500001	129000000	2.0	4.0	4.0
9	129000001	129500000	2.0	4.0	4.0
9	129500001	130000000	2.0	4.0	4.0
9	130000001	130500000	2.0	4.0	4.0
9	130500001	131000000	2.0	4.0	4.0
9	131000001	131500000	2.0	4.0	4.0
9	131500001	132000000	2.0	4.0	4.0
9	132000001	132500000	2.0	4.0	4.0
9	132500001	133000000	2.0	4.0	4.0
9	133500001	134000000	2.0	4.0	4.0
9	134000001	134500000	2.0	4.0	4.0
9	134500001	135000000	2.0	4.0	4.0
9	135000001	135500000	2.0	4.0	4.0
9	135500001	136000000	2.0	4.0	4.0
9	137500001	138000000	2.0	4.0	4.0
9	138000001	138500000	2.0	4.0	4.0
9	139500001	140000000	2.0	4.0	4.0
9	140000001	140500000	2.0	4.0	4.0
9	140500001	141000000	2.0	4.0	4.0
10	500001	1000000	2.0	2.0	2.0
10	1500001	2000000	2.0	2.0	2.0
10	2000001	2500000	2.0	2.0	2.0
10	2500001	3000000	2.0	4.0	4.0
10	3000001	3500000	2.0	4.0	4.0
10	3500001	4000000	2.0	4.0	4.0
10	4000001	4500000	2.0	4.0	4.0
10	4500001	5000000	2.0	4.0	4.0
10	5500001	6000000	2.0	4.0	4.0
10	7500001	8000000	2.0	4.0	4.0
10	8000001	8500000	2.0	4.0	4.0
10	8500001	9000000	2.0	4.0	4.0
10	9000001	9500000	2.0	4.0	4.0
10	9500001	10000000	2.0	4.0	4.0
10	10000001	10500000	2.0	4.0	4.0
10	11000001	11500000	2.0	4.0	4.0
10	11500001	12000000	2.0	4.0	4.0
10	12000001	12500000	2.0	4.0	4.0
10	12500001	13000000	2.0	4.0	4.0
10	13000001	13500000	2.0	4.0	4.0
10	13500001	14000000	2.0	4.0	4.0
10	14000001	14500000	2.0	4.0	4.0
10	14500001	15000000	2.0	4.0	4.0
10	15000001	15500000	2.0	4.0	4.0
10	16000001	16500000	2.0	4.0	4.0
10	16500001	17000000	2.0	4.0	4.0
10	17000001	17500000	2.0	4.0	4.0
10	18500001	19000000	2.0	4.0	4.0
10	19500001	20000000	2.0	4.0	4.0
10	20000001	20500000	2.0	4.0	4.0
10	20500001	21000000	2.0	4.0	4.0
10	21000001	21500000	2.0	4.0	4.0
10	21500001	22000000	2.0	4.0	4.0
10	22000001	22500000	2.0	4.0	4.0
10	22500001	23000000	2.0	4.0	4.0
10	23000001	23500000	2.0	4.0	4.0
10	23500001	24000000	2.0	4.0	4.0
10	24000001	24500000	2.0	4.0	4.0
10	24500001	25000000	2.0	4.0	4.0
10	25000001	25500000	2.0	4.0	4.0
10	26000001	26500000	2.0	4.0	4.0
10	26500001	27000000	2.0	4.0	4.0
10	27000001	27500000	2.0	4.0	4.0
10	27500001	28000000	2.0	4.0	4.0
10	28000001	28500000	2.0	4.0	4.0
10	28500001	29000000	2.0	4.0	4.0
10	29000001	29500000	2.0	4.0	4.0
10	29500001	30000000	2.0	4.0	4.0
10	30000001	30500000	2.0	4.0	4.0
10	30500001	31000000	2.0	4.0	4.0
10	31000001	31500000	2.0	4.0	4.0
10	32000001	32500000	2.0	4.0	4.0
10	32500001	33000000	2.0	4.0	4.0
10	33000001	33500000	2.0	4.0	4.0
10	33500001	34000000	2.0	4.0	4.0
10	34000001	34500000	2.0	4.0	4.0
10	34500001	35000000	2.0	4.0	4.0
10	35000001	35500000	2.0	4.0	4.0
10	35500001	36000000	2.0	4.0	4.0
10	36000001	36500000	2.0	4.0	4.0
